customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1039,Nona,Diamant,Female,24,3/14/1975,Unspecified,n/a,High Net Worth,N,Yes,15
3894,Burgess,Diaper,Male,70,2/2/1982,Health Coach II,IT,Affluent Customer,N,No,10
1925,Amaleta,Dickens,Female,34,1/28/1982,Unspecified,n/a,Mass Customer,N,Yes,7
1480,Bird,Diess,Female,83,5/21/1995,Legal Assistant,n/a,High Net Worth,N,Yes,5
3878,Waldon,Digges,Male,99,2/24/1978,Programmer III,n/a,Mass Customer,N,No,9
2999,Rinaldo,Diggin,U,28,,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,
1523,Brnaba,Dighton,Male,78,9/6/1959,Product Engineer,Financial Services,Mass Customer,N,Yes,17
2839,Jaime,Dikelin,Female,12,6/7/1977,Assistant Media Planner,Entertainment,Mass Customer,N,No,10
1415,Merilyn,Dikle,Female,68,12/14/1998,Executive Secretary,Property,High Net Worth,N,Yes,3
2430,Humbert,Dikles,Male,38,9/6/1968,Quality Engineer,n/a,Mass Customer,N,No,5
51,Fidelio,Dilke,Male,68,12/5/1959,Computer Systems Analyst II,Retail,Mass Customer,N,No,18
3006,Ariel,Dillingston,Female,72,12/6/1988,Unspecified,n/a,Mass Customer,N,Yes,21
3426,Ron,Dilon,Male,40,4/18/1959,Assistant Media Planner,Entertainment,Mass Customer,N,No,17
464,Karel,Dimelow,Female,32,3/23/1958,Unspecified,n/a,Mass Customer,N,Yes,10
1853,Agathe,Dimmick,Female,67,6/20/1987,Recruiter,n/a,Mass Customer,N,Yes,17
930,Evelina,Dinan,Female,86,11/10/1971,Executive Secretary,Retail,Mass Customer,N,Yes,8
649,Krissie,Dinan,Female,23,12/7/1974,Legal Assistant,Financial Services,Mass Customer,N,Yes,10
418,Jere,Ding,Female,56,12/22/1958,Unspecified,n/a,Mass Customer,N,No,6
1649,Brenden,Dinley,Male,6,7/17/1962,Chief Design Engineer,Property,Mass Customer,N,No,7
455,Mile,Dionisii,Male,97,11/2/1991,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5
1496,Cordie,Disbrow,Female,22,5/2/1998,Human Resources Manager,IT,Affluent Customer,N,No,3
1775,Kimberly,Dishmon,Female,73,10/1/1995,Actuary,Financial Services,Affluent Customer,N,No,3
3880,Donella,Disley,Female,77,1/13/1968,Web Designer I,Manufacturing,Mass Customer,N,No,14
3407,Marven,Ditts,Male,53,10/8/1961,Cost Accountant,Financial Services,High Net Worth,N,Yes,19
861,Rebekah,Dmych,Female,73,5/24/1977,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17
554,Esmaria,Dobbison,Female,33,5/6/1955,Graphic Designer,Health,Mass Customer,N,Yes,7
842,Mahmud,Dobbson,Male,59,8/16/1999,Compensation Analyst,Financial Services,High Net Worth,N,No,2
3967,Lillis,Dobrowolski,Female,90,4/18/1978,Senior Editor,Manufacturing,Affluent Customer,N,No,7
308,Iver,Dobsons,Male,2,3/9/1983,Database Administrator I,IT,High Net Worth,N,No,4
1495,Charmion,Dobsons,Female,4,8/14/1989,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8
1176,Celia,Dockerty,Female,7,1/16/1976,Software Engineer IV,n/a,Affluent Customer,N,Yes,7
2608,Fenelia,Dockrell,Female,44,11/5/1975,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6
1353,Phebe,Dockwra,Female,1,3/31/1980,Clinical Specialist,Health,Mass Customer,N,Yes,11
1035,Kara-lynn,Doddridge,Female,77,11/2/1976,Operator,Retail,Affluent Customer,N,Yes,5
1570,Phil,Dodle,Female,70,11/20/1995,Staff Accountant III,Entertainment,Mass Customer,N,No,17
1863,Adelbert,Doelle,Male,10,5/11/1978,VP Product Management,Telecommunications,High Net Worth,N,No,20
2689,Tore,Doerr,Male,17,3/23/1978,Senior Developer,n/a,Mass Customer,N,No,10
2093,Salem,Doiley,Male,94,9/10/1999,Programmer II,Financial Services,High Net Worth,N,No,2
3795,Taylor,Dollimore,Male,88,6/24/1956,Systems Administrator III,Argiculture,High Net Worth,N,Yes,5
974,Mellicent,Dollin,Female,92,6/7/1991,Administrative Assistant IV,n/a,Mass Customer,N,Yes,4
454,Eugenie,Domenc,U,58,,Research Nurse,Health,Affluent Customer,N,Yes,
1321,Bree,Domenge,Female,29,7/5/1994,Editor,Argiculture,Affluent Customer,N,No,8
3109,Jeralee,Domleo,Female,75,6/23/1958,Automation Specialist II,Health,Mass Customer,N,Yes,10
1880,Garrett,Dommett,Male,50,8/11/1972,Unspecified,n/a,High Net Worth,N,No,17
3228,Margette,Donaghie,Female,36,8/16/1964,Social Worker,Health,Mass Customer,N,No,13
3945,Lazarus,Donaghy,Male,77,10/21/1994,Unspecified,Retail,High Net Worth,N,No,7
1952,Patrica,Donativo,Female,35,1/29/1974,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9
354,Mavra,Donavan,Female,87,11/26/1980,Legal Assistant,Property,Mass Customer,N,No,9
431,Gale,Done,Male,8,3/26/1956,Research Nurse,Health,Affluent Customer,N,Yes,18
2038,Fae,Done,Female,9,11/26/1959,Structural Engineer,Financial Services,Mass Customer,N,Yes,5
402,Berne,Donegan,Male,9,6/3/1977,Desktop Support Technician,Retail,Affluent Customer,N,No,22
1024,Rhodia,D'Onise,Female,17,6/5/1992,Social Worker,Health,High Net Worth,N,Yes,2
3506,Mercy,Donisi,Female,19,6/18/1975,Web Designer I,Financial Services,Mass Customer,N,No,15
525,Lennard,Donizeau,Male,64,2/12/1980,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9
1073,Elbertina,Donne,Female,77,2/25/1980,Associate Professor,n/a,Affluent Customer,N,Yes,7
2617,Vanda,Donnellan,Female,79,10/20/1959,Unspecified,Health,High Net Worth,N,No,18
2882,Claudia,Doog,Female,62,4/26/1986,Chief Design Engineer,Manufacturing,Mass Customer,N,No,9
941,Tye,Doohan,Male,13,2/2/1995,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1
333,Debbi,Doohey,Female,25,6/20/1965,Sales Associate,Financial Services,Affluent Customer,N,Yes,8
2526,Izaak,Dopson,Male,89,2/1/1969,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8
1928,Sully,Dorling,Male,2,9/24/1977,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13
3638,Fifi,Dorrins,Female,73,5/4/1996,Associate Professor,Manufacturing,Mass Customer,N,No,6
609,Margalit,Dorwood,Female,32,11/6/2000,Computer Systems Analyst II,Health,Mass Customer,N,No,1
3274,Tory,Dosdell,Female,44,4/26/1973,Unspecified,Financial Services,Mass Customer,N,Yes,18
398,Randee,Douberday,Female,20,1/18/1969,Unspecified,Retail,Affluent Customer,N,No,11
2132,Davina,Dougary,Female,16,2/2/1985,Human Resources Manager,Financial Services,High Net Worth,N,Yes,22
3855,Brnaby,Doughtery,Male,89,2/26/1965,General Manager,n/a,Mass Customer,N,No,16
3551,Zed,Douris,Male,37,5/10/1962,Pharmacist,Health,Mass Customer,N,Yes,8
3084,Birgit,Dowers,Female,57,7/16/1959,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16
1123,Dominick,Downey,Male,50,6/18/1962,Unspecified,Property,Mass Customer,N,No,13
528,Gayel,Downs,Female,10,6/6/1979,Registered Nurse,Health,Mass Customer,N,No,4
932,Yoko,Dowrey,Female,30,7/20/1989,Graphic Designer,n/a,Mass Customer,N,No,18
1346,Woody,Dowthwaite,Male,9,6/19/1970,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19
3055,Viki,Drache,Female,96,8/23/1999,General Manager,n/a,Mass Customer,N,Yes,2
1221,Byrom,Draisey,Male,75,9/25/1995,VP Product Management,Health,High Net Worth,N,Yes,14
1524,Bonni,Drakers,Female,7,4/29/1975,Administrative Officer,Financial Services,Mass Customer,N,Yes,16
3981,Konstance,Draye,Female,34,9/10/1994,Quality Control Specialist,Health,Mass Customer,N,No,1
1907,Lind,Dredge,Male,69,11/4/1974,VP Sales,Health,High Net Worth,N,No,18
3943,Adler,Dredge,Male,19,12/30/1997,VP Accounting,Financial Services,Affluent Customer,N,No,2
1340,Crawford,Dreini,Male,16,11/5/1977,Statistician I,n/a,High Net Worth,N,No,18
1389,Reina,Drever,Female,27,5/14/1962,Unspecified,Health,Affluent Customer,N,No,15
1379,Lou,Drews,Female,63,6/16/1989,Legal Assistant,Financial Services,Mass Customer,N,Yes,7
3782,Elijah,Drillot,Male,12,6/13/1973,Environmental Specialist,Financial Services,Mass Customer,N,No,11
905,Dorian,Drinkel,Female,41,2/11/1978,Safety Technician II,Manufacturing,Affluent Customer,N,No,12
2051,Teresita,Drinnan,Female,8,6/15/1959,Geological Engineer,Manufacturing,Affluent Customer,N,No,20
242,Taite,Droghan,Male,17,3/20/1992,Nurse,Property,Affluent Customer,N,No,8
631,Ortensia,Dronsfield,Female,33,9/14/1966,Computer Systems Analyst I,Health,Affluent Customer,N,No,17
2149,Lana,Druce,Female,26,5/19/1978,Professor,n/a,High Net Worth,N,No,6
3812,Sophie,Druhan,Female,91,7/4/1977,VP Product Management,Retail,Mass Customer,N,Yes,12
1742,Quintin,Dublin,Male,48,8/17/1958,Tax Accountant,n/a,High Net Worth,N,No,13
1152,Humfrid,Ducket,Male,47,6/23/1998,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3
784,Frederik,Duckett,Male,10,1/24/1977,Accounting Assistant III,IT,High Net Worth,N,Yes,22
6,Curr,Duckhouse,Male,35,9/16/1966,Unspecified,Retail,High Net Worth,N,Yes,13
3168,Johan,Dudderidge,Male,89,2/16/1976,Assistant Manager,Health,Affluent Customer,N,No,22
868,Effie,Duddy,Female,84,7/18/1979,VP Accounting,Financial Services,Mass Customer,N,Yes,11
1838,Jobina,Dudenie,Female,14,11/25/1964,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12
727,Lenci,Duerden,Male,98,10/10/1978,Senior Editor,Manufacturing,Mass Customer,N,No,3
2748,Dolorita,Dufaur,Female,96,8/29/1967,Quality Engineer,Financial Services,Mass Customer,N,No,4
1521,Pernell,Duffett,Male,49,11/13/1995,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,22
998,Petunia,Dufton,Female,66,12/13/1965,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5
2053,Horatius,Dufton,Male,7,5/28/1978,Unspecified,Financial Services,Affluent Customer,N,Yes,11
751,Amie,Dufty,Female,41,10/31/2001,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,1
2939,Austina,Dugan,Female,38,8/10/1986,GIS Technical Architect,n/a,Mass Customer,N,Yes,17
241,Quillan,Duigan,Male,94,5/9/1987,Quality Engineer,Entertainment,Mass Customer,N,No,20
1604,Natale,Duinbleton,Male,51,4/11/1960,Unspecified,Financial Services,High Net Worth,N,No,20
1802,Lizzie,Duke,Female,3,4/11/1973,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7
3387,Shel,Duke,Female,19,7/5/1976,General Manager,Manufacturing,Affluent Customer,N,Yes,15
154,Faydra,Dulieu,Female,90,2/13/1958,Junior Executive,n/a,Mass Customer,N,No,11
3745,Randy,Duligall,Female,90,12/5/1977,Dental Hygienist,Health,Mass Customer,N,Yes,20
951,Meryl,Dumbar,Male,44,9/29/1999,Assistant Media Planner,Entertainment,Mass Customer,N,No,1
3939,Georges,Dumbelton,Male,67,6/25/1981,Unspecified,Manufacturing,Affluent Customer,N,No,15
3643,Bettye,Dumberrill,Female,62,2/8/1971,Technical Writer,n/a,Mass Customer,N,No,15
1412,Antonetta,Dumbrall,Female,20,9/4/1991,Tax Accountant,n/a,Mass Customer,N,Yes,4
3993,Andi,Dumelow,Female,6,12/5/1974,Librarian,Entertainment,Mass Customer,N,No,10
2816,Denys,Dumingos,Female,87,11/25/1989,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14
3589,Nalani,Dummer,Female,73,2/19/1962,Computer Systems Analyst II,Health,High Net Worth,N,No,17
1030,Nariko,Dummigan,Female,9,5/5/1962,Food Chemist,Health,Mass Customer,N,No,5
1699,Poul,Dumphy,Male,33,5/8/1958,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8
3965,Susannah,Dumphy,Female,39,7/24/1984,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,13
2470,Roy,Dunaway,Male,70,7/4/1957,Unspecified,Argiculture,Mass Customer,N,No,13
1450,Floris,Dunkerley,Female,23,1/24/1964,Statistician I,Manufacturing,Affluent Customer,N,No,6
812,Coral,Dunkirk,Female,1,9/22/1989,Unspecified,Financial Services,Mass Customer,N,No,16
218,Stefa,Dunnan,Female,37,8/6/1993,Administrative Officer,Property,High Net Worth,N,Yes,8
2377,Kristien,Dunne,Female,29,10/2/1998,Analog Circuit Design manager,IT,High Net Worth,N,No,2
3696,Orlan,Dunning,Male,27,12/11/1962,Senior Financial Analyst,Financial Services,High Net Worth,N,No,15
3701,Anstice,Dunsmuir,Female,93,1/20/1974,Physical Therapy Assistant,n/a,Affluent Customer,N,No,9
3083,Cirillo,Duprey,Male,44,10/17/1971,Unspecified,n/a,Mass Customer,N,Yes,12
645,Randolf,Durant,Male,50,4/1/1971,Analyst Programmer,n/a,High Net Worth,N,No,11
1057,Laryssa,Durdle,Female,73,4/6/1969,Registered Nurse,Health,Mass Customer,N,No,5
1397,Dimitri,Durie,Male,29,1/21/1979,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14
3450,Brooke,Durman,Female,85,9/16/1993,Safety Technician III,Retail,Mass Customer,N,No,6
1208,Lira,Durn,Female,23,12/26/1983,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15
42,Chiquita,Durnall,Female,24,3/28/1977,Accountant III,Manufacturing,Mass Customer,N,No,18
3842,Van,Durnell,Male,24,7/11/1971,Staff Accountant II,n/a,Mass Customer,N,Yes,12
160,Wake,Durning,Male,5,7/15/1964,Registered Nurse,Health,Mass Customer,N,No,18
3463,Fletch,Durrett,Male,7,6/15/1984,Compensation Analyst,Financial Services,Affluent Customer,N,No,2
603,Alidia,Durrett,Female,28,4/18/1987,Marketing Assistant,Financial Services,Affluent Customer,N,No,11
22,Deeanne,Durtnell,Female,79,12/10/1962,Unspecified,IT,Mass Customer,N,No,11
3490,Taylor,Dutchburn,Male,45,6/21/1980,VP Product Management,Financial Services,High Net Worth,N,No,14
437,Sayres,Duthie,Male,24,8/14/1976,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17
2955,Stuart,Dutnell,Male,74,3/19/1990,Community Outreach Specialist,Financial Services,High Net Worth,N,No,13
3335,Damian,Dutt,Male,47,12/15/1979,Editor,Health,Mass Customer,N,No,16
2724,Gerome,Dutteridge,Male,92,1/10/1994,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4
3547,Ganny,Dwerryhouse,Male,19,5/6/1975,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8
37,Laurie,Dwerryhouse,Female,46,12/22/1985,Social Worker,Health,High Net Worth,N,No,16
276,Goldi,Dwine,Female,47,3/25/1990,Unspecified,Financial Services,Mass Customer,N,No,22
1163,Manolo,Dwire,Male,77,11/13/1981,Cost Accountant,Financial Services,High Net Worth,N,Yes,8
3573,Mab,Dwyer,Female,68,10/16/1996,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3
540,Tresa,Dy,Female,80,4/28/2001,Chemical Engineer,Manufacturing,Mass Customer,N,No,1
1648,Prissie,Dyde,Female,22,6/9/1981,VP Accounting,Financial Services,Mass Customer,N,No,8
2854,Vikky,Dyde,U,49,,Project Manager,IT,High Net Worth,N,Yes,
977,Olga,Dyke,Female,65,11/30/1959,Staff Accountant III,n/a,High Net Worth,N,Yes,13
1971,Mariel,Dyke,Female,49,2/10/1998,Unspecified,Manufacturing,Mass Customer,N,Yes,4
259,Venita,Dymick,Female,70,7/22/1983,Senior Developer,Health,High Net Worth,N,Yes,3
1259,Emmi,Dymock,Female,23,11/24/1973,Assistant Professor,Financial Services,Mass Customer,N,No,9
2666,Lyle,Eager,Male,2,2/16/1971,Occupational Therapist,Health,Mass Customer,N,No,9
1957,Gary,Eager,Male,1,9/19/1977,Accountant IV,Property,Affluent Customer,N,No,4
1813,Reeva,Eakeley,Female,45,5/19/2001,Technical Writer,Manufacturing,Mass Customer,N,No,1
3291,Cindy,Eakin,Female,33,1/21/1956,Staff Accountant II,Manufacturing,Mass Customer,N,No,13
576,Bart,Eakle,Male,98,5/19/1977,Recruiter,Retail,Mass Customer,N,Yes,7
3493,Jeffie,Eakly,Male,30,2/29/1964,Research Assistant I,Health,High Net Worth,N,No,18
3380,Abe,Ealam,Male,41,1/9/1955,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14
1240,Pen,Earey,Female,64,5/13/1965,Sales Associate,Manufacturing,Mass Customer,N,Yes,19
1357,Waylin,Eassom,Male,69,5/14/1993,Research Nurse,Health,High Net Worth,N,No,6
736,Sansone,Eastcourt,Male,41,5/24/1974,Help Desk Operator,n/a,High Net Worth,N,No,8
2225,Christina,Easum,Female,45,4/2/1988,Occupational Therapist,Health,Affluent Customer,N,No,19
3441,Janelle,Ebbage,Female,44,10/16/1988,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20
3576,Rochette,Ebbens,Female,10,9/19/1969,Account Coordinator,n/a,Mass Customer,N,No,11
1010,Leighton,Ebbles,Male,24,1/26/1963,Nurse,Financial Services,Affluent Customer,N,No,17
2383,Zaria,Eberz,Female,34,9/15/1978,Compensation Analyst,Financial Services,Mass Customer,N,No,15
2890,Nevile,Ecclesall,Male,64,5/17/1959,Speech Pathologist,n/a,Affluent Customer,N,Yes,20
2116,Wyndham,Ecob,Male,81,1/20/1979,Research Associate,Financial Services,Affluent Customer,N,Yes,9
2044,Leyla,Eddington,Female,84,8/2/1998,Quality Engineer,Health,Mass Customer,N,Yes,1
3013,Lorain,Eddisforth,Female,94,7/28/1968,Office Assistant III,Property,High Net Worth,N,No,6
68,Dahlia,Eddoes,Female,37,4/21/1974,Information Systems Manager,n/a,Affluent Customer,N,No,9
3278,Marcel,Eddolls,Male,66,6/22/1982,VP Product Management,Financial Services,Affluent Customer,N,No,9
3637,Luigi,Edgeworth,Male,84,1/1/1958,Unspecified,Manufacturing,Affluent Customer,N,Yes,11
3427,Mace,Edington,Male,67,5/19/1981,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17
2270,Augustus,Edleston,Male,50,9/28/1966,Information Systems Manager,Retail,Affluent Customer,N,No,9
1803,Clarinda,Edlyn,Female,75,1/13/1988,Unspecified,n/a,Mass Customer,N,No,6
3238,Sauveur,Edmands,Male,23,7/20/1977,Executive Secretary,Retail,Mass Customer,N,No,14
1538,Ahmed,Edmondson,Male,74,4/22/1989,Pharmacist,Health,High Net Worth,N,Yes,12
486,Prudi,Edon,Female,0,12/30/1955,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15
3251,Cammie,Edridge,Female,95,8/27/1976,Safety Technician II,Financial Services,High Net Worth,N,Yes,8
3266,Lambert,Edser,Male,68,5/21/1995,Account Representative III,n/a,Mass Customer,N,Yes,5
1302,Ericka,Eggers,Female,29,5/3/1998,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2
2746,Carmelia,Egle of Germany,Female,97,10/25/1953,Actuary,Financial Services,High Net Worth,N,Yes,7
914,Marc,Egleton,Male,73,6/16/1999,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2
1314,De,Eilhart,Female,25,2/23/1970,Clinical Specialist,Health,Mass Customer,N,Yes,6
2599,Pauly,Eilles,Female,9,5/3/1954,VP Marketing,Manufacturing,Mass Customer,N,No,5
346,Timmie,Eisikowitz,Male,68,3/15/1981,Financial Analyst,Financial Services,Mass Customer,N,No,3
1833,Klemens,Eite,Male,67,3/15/1967,Actuary,Financial Services,High Net Worth,N,Yes,19
3574,Eileen,Eland,Female,33,2/5/1991,Clinical Specialist,Health,Mass Customer,N,No,6
1075,Cullin,Elcoate,Male,26,7/25/1967,Administrative Officer,Manufacturing,High Net Worth,N,No,7
3802,Leila,Elcombe,Female,9,10/27/1970,Chief Design Engineer,Telecommunications,High Net Worth,N,Yes,5
3891,Amalea,Elcy,Female,61,8/1/1977,Staff Accountant II,Retail,High Net Worth,N,Yes,7
1698,Christabella,Eldredge,Female,58,8/24/1971,Unspecified,Health,Affluent Customer,N,Yes,18
2472,Mathias,Element,Male,99,6/2/1989,Product Engineer,Health,High Net Worth,N,Yes,16
1941,Dmitri,Eleshenar,Male,83,5/23/1992,Librarian,Entertainment,Mass Customer,N,No,2
2659,Konstance,Elgey,Female,81,6/14/1974,Professor,Argiculture,High Net Worth,N,Yes,11
681,Jobyna,Elgey,Female,55,9/18/1978,VP Product Management,Manufacturing,Mass Customer,N,Yes,17
3420,Norby,Elion,Male,96,9/10/1980,Financial Advisor,Financial Services,Mass Customer,N,Yes,19
1621,Sibley,Eliyahu,Female,10,9/9/1974,Social Worker,Health,Mass Customer,N,No,22
3154,Angil,Ellesmere,Female,63,11/21/1957,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19
1606,Shayne,Ellesworthe,Female,93,11/25/1980,Environmental Specialist,n/a,Affluent Customer,N,Yes,9
2651,Silvan,Ellison,Male,10,10/20/1978,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10
212,Nanice,Ellse,Female,21,11/19/2001,Desktop Support Technician,IT,Affluent Customer,N,No,1
1252,Les,Ellwood,Male,46,1/16/1965,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14
2550,Dionysus,Elmhurst,Male,34,8/12/1997,Pharmacist,Health,Mass Customer,N,Yes,4
2205,Birk,Elphey,U,76,,Accounting Assistant III,IT,Mass Customer,N,No,
3240,Ryon,Elsay,Male,90,9/4/1976,Chief Design Engineer,n/a,Mass Customer,N,Yes,6
505,Wylma,Elsy,Female,40,12/1/1966,Unspecified,n/a,High Net Worth,N,Yes,10
2208,Lavena,Embling,Female,59,5/7/1954,Unspecified,n/a,Mass Customer,N,No,9
1603,Osgood,Emerine,Male,89,11/20/1988,Quality Engineer,Manufacturing,Affluent Customer,N,Yes,20
1782,Ewen,Emes,Male,47,12/22/1966,Pharmacist,Health,Affluent Customer,N,Yes,9
2494,Donella,Emm,Female,98,8/8/1974,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16
2498,Rosana,Emmatt,Female,70,2/2/1978,Software Test Engineer III,Retail,High Net Worth,N,No,8
591,Sydney,Endacott,Male,16,10/2/1974,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,16
1932,Sybila,Enefer,Female,98,1/3/1977,Librarian,Entertainment,Affluent Customer,N,Yes,3
2442,Odie,Enrrico,Male,8,10/13/1957,Social Worker,Health,Affluent Customer,N,Yes,17
56,Reese,Ensor,Male,44,7/4/1996,VP Sales,Property,Mass Customer,N,Yes,4
3931,Kylie,Epine,U,19,,Unspecified,IT,High Net Worth,N,Yes,
1373,Shaylynn,Epsley,Female,3,9/23/1958,Director of Sales,Financial Services,Mass Customer,N,Yes,12
